areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E08000031,Wolverhampton,utla,2021-11-20,160729
E08000032,Bradford,utla,2021-11-20,321146
E09000018,Hounslow,utla,2021-11-20,182545
E09000032,Wandsworth,utla,2021-11-20,225933
E09000033,Westminster,utla,2021-11-20,142570
E10000034,Worcestershire,utla,2021-11-20,434508
S12000013,Na h-Eileanan Siar,utla,2021-11-20,20298
S12000029,South Lanarkshire,utla,2021-11-20,239978
S12000045,East Dunbartonshire,utla,2021-11-20,84956
E06000003,Redcar and Cleveland,utla,2021-11-19,96581
E06000014,York,utla,2021-11-19,145839
E06000050,Cheshire West and Chester,utla,2021-11-19,255684
E08000001,Bolton,utla,2021-11-19,187227
E08000016,Barnsley,utla,2021-11-19,168091
E08000031,Wolverhampton,utla,2021-11-19,160649
E08000032,Bradford,utla,2021-11-19,320870
E09000018,Hounslow,utla,2021-11-19,182348
E09000032,Wandsworth,utla,2021-11-19,225762
E09000033,Westminster,utla,2021-11-19,142488
E10000034,Worcestershire,utla,2021-11-19,434266
S12000013,Na h-Eileanan Siar,utla,2021-11-19,20297
S12000029,South Lanarkshire,utla,2021-11-19,239940
S12000045,East Dunbartonshire,utla,2021-11-19,84943
E06000003,Redcar and Cleveland,utla,2021-11-18,96485
E06000014,York,utla,2021-11-18,145788
E06000050,Cheshire West and Chester,utla,2021-11-18,255590
E08000001,Bolton,utla,2021-11-18,187098
E08000016,Barnsley,utla,2021-11-18,168040
E08000031,Wolverhampton,utla,2021-11-18,160570
E08000032,Bradford,utla,2021-11-18,320701
E09000018,Hounslow,utla,2021-11-18,182223
E09000032,Wandsworth,utla,2021-11-18,225633
E09000033,Westminster,utla,2021-11-18,142298
E10000034,Worcestershire,utla,2021-11-18,434106
S12000013,Na h-Eileanan Siar,utla,2021-11-18,20286
S12000029,South Lanarkshire,utla,2021-11-18,239917
S12000045,East Dunbartonshire,utla,2021-11-18,84888
E06000003,Redcar and Cleveland,utla,2021-11-17,96441
E06000014,York,utla,2021-11-17,145764
E06000050,Cheshire West and Chester,utla,2021-11-17,255452
E08000001,Bolton,utla,2021-11-17,186967
E08000016,Barnsley,utla,2021-11-17,168001
E08000031,Wolverhampton,utla,2021-11-17,160498
E08000032,Bradford,utla,2021-11-17,320433
E09000018,Hounslow,utla,2021-11-17,182125
E09000032,Wandsworth,utla,2021-11-17,225519
E09000033,Westminster,utla,2021-11-17,142193
E10000034,Worcestershire,utla,2021-11-17,433946
S12000013,Na h-Eileanan Siar,utla,2021-11-17,20286
S12000029,South Lanarkshire,utla,2021-11-17,239884
S12000045,East Dunbartonshire,utla,2021-11-17,84872
E06000003,Redcar and Cleveland,utla,2021-11-16,96410
E06000014,York,utla,2021-11-16,145708
E06000050,Cheshire West and Chester,utla,2021-11-16,255293
E08000001,Bolton,utla,2021-11-16,186841
E08000016,Barnsley,utla,2021-11-16,167945
E08000031,Wolverhampton,utla,2021-11-16,160402
E08000032,Bradford,utla,2021-11-16,320255
E09000018,Hounslow,utla,2021-11-16,182016
E09000032,Wandsworth,utla,2021-11-16,225394
E09000033,Westminster,utla,2021-11-16,142031
E10000034,Worcestershire,utla,2021-11-16,433791
S12000013,Na h-Eileanan Siar,utla,2021-11-16,20276
S12000029,South Lanarkshire,utla,2021-11-16,239860
S12000045,East Dunbartonshire,utla,2021-11-16,84848
E06000003,Redcar and Cleveland,utla,2021-11-15,96380
E06000014,York,utla,2021-11-15,145662
E06000050,Cheshire West and Chester,utla,2021-11-15,255181
E08000001,Bolton,utla,2021-11-15,186767
E08000016,Barnsley,utla,2021-11-15,167928
E08000031,Wolverhampton,utla,2021-11-15,160325
E08000032,Bradford,utla,2021-11-15,320012
E09000018,Hounslow,utla,2021-11-15,181888
E09000032,Wandsworth,utla,2021-11-15,225291
E09000033,Westminster,utla,2021-11-15,141920
E10000034,Worcestershire,utla,2021-11-15,433617
S12000013,Na h-Eileanan Siar,utla,2021-11-15,20271
S12000029,South Lanarkshire,utla,2021-11-15,239824
S12000045,East Dunbartonshire,utla,2021-11-15,84828
E06000003,Redcar and Cleveland,utla,2021-11-14,96345
E06000014,York,utla,2021-11-14,145630
E06000050,Cheshire West and Chester,utla,2021-11-14,255092
E08000001,Bolton,utla,2021-11-14,186640
E08000016,Barnsley,utla,2021-11-14,167915
E08000031,Wolverhampton,utla,2021-11-14,160262
E08000032,Bradford,utla,2021-11-14,319771
E09000018,Hounslow,utla,2021-11-14,181776
E09000032,Wandsworth,utla,2021-11-14,225173
E09000033,Westminster,utla,2021-11-14,141800
E10000034,Worcestershire,utla,2021-11-14,433438
S12000013,Na h-Eileanan Siar,utla,2021-11-14,20271
S12000029,South Lanarkshire,utla,2021-11-14,239784
S12000045,East Dunbartonshire,utla,2021-11-14,84816
E06000003,Redcar and Cleveland,utla,2021-11-13,96325
E06000014,York,utla,2021-11-13,145592
E06000050,Cheshire West and Chester,utla,2021-11-13,255086
E08000001,Bolton,utla,2021-11-13,186576
E08000016,Barnsley,utla,2021-11-13,167857
E08000031,Wolverhampton,utla,2021-11-13,160215
E08000032,Bradford,utla,2021-11-13,319664
E09000018,Hounslow,utla,2021-11-13,181708
E09000032,Wandsworth,utla,2021-11-13,225094
E09000033,Westminster,utla,2021-11-13,141775
E10000034,Worcestershire,utla,2021-11-13,433386
S12000013,Na h-Eileanan Siar,utla,2021-11-13,20269
S12000029,South Lanarkshire,utla,2021-11-13,239172
S12000045,East Dunbartonshire,utla,2021-11-13,84763
E06000003,Redcar and Cleveland,utla,2021-11-12,96310
E06000014,York,utla,2021-11-12,145538
E06000050,Cheshire West and Chester,utla,2021-11-12,254941
E08000001,Bolton,utla,2021-11-12,186381
E08000016,Barnsley,utla,2021-11-12,167780
E08000031,Wolverhampton,utla,2021-11-12,160068
E08000032,Bradford,utla,2021-11-12,319372
E09000018,Hounslow,utla,2021-11-12,181493
E09000032,Wandsworth,utla,2021-11-12,224937
E09000033,Westminster,utla,2021-11-12,141672
E10000034,Worcestershire,utla,2021-11-12,433179
S12000013,Na h-Eileanan Siar,utla,2021-11-12,20267
S12000029,South Lanarkshire,utla,2021-11-12,239152
S12000045,East Dunbartonshire,utla,2021-11-12,84681
E06000003,Redcar and Cleveland,utla,2021-11-11,96276
E06000014,York,utla,2021-11-11,145455
E06000050,Cheshire West and Chester,utla,2021-11-11,254811
E08000001,Bolton,utla,2021-11-11,186260
E08000016,Barnsley,utla,2021-11-11,167731
E08000031,Wolverhampton,utla,2021-11-11,159969
E08000032,Bradford,utla,2021-11-11,319187
E09000018,Hounslow,utla,2021-11-11,181372
E09000032,Wandsworth,utla,2021-11-11,224797
E09000033,Westminster,utla,2021-11-11,141470
E10000034,Worcestershire,utla,2021-11-11,433038
S12000013,Na h-Eileanan Siar,utla,2021-11-11,20248
S12000029,South Lanarkshire,utla,2021-11-11,239140
S12000045,East Dunbartonshire,utla,2021-11-11,84655
E06000003,Redcar and Cleveland,utla,2021-11-10,96218
E06000014,York,utla,2021-11-10,145419
E06000050,Cheshire West and Chester,utla,2021-11-10,254662
E08000001,Bolton,utla,2021-11-10,186118
E08000016,Barnsley,utla,2021-11-10,167665
E08000031,Wolverhampton,utla,2021-11-10,159872
E08000032,Bradford,utla,2021-11-10,318927
E09000018,Hounslow,utla,2021-11-10,181253
E09000032,Wandsworth,utla,2021-11-10,224667
E09000033,Westminster,utla,2021-11-10,141354
E10000034,Worcestershire,utla,2021-11-10,432870
S12000013,Na h-Eileanan Siar,utla,2021-11-10,20248
S12000029,South Lanarkshire,utla,2021-11-10,239130
S12000045,East Dunbartonshire,utla,2021-11-10,84636
E06000003,Redcar and Cleveland,utla,2021-11-09,96186
E06000014,York,utla,2021-11-09,145369
E06000050,Cheshire West and Chester,utla,2021-11-09,254527
E08000001,Bolton,utla,2021-11-09,185964
E08000016,Barnsley,utla,2021-11-09,167568
E08000031,Wolverhampton,utla,2021-11-09,159737
E08000032,Bradford,utla,2021-11-09,318720
E09000018,Hounslow,utla,2021-11-09,181122
E09000032,Wandsworth,utla,2021-11-09,224549
E09000033,Westminster,utla,2021-11-09,141224
E10000034,Worcestershire,utla,2021-11-09,432769
S12000013,Na h-Eileanan Siar,utla,2021-11-09,20245
S12000029,South Lanarkshire,utla,2021-11-09,239115
S12000045,East Dunbartonshire,utla,2021-11-09,84605
E06000003,Redcar and Cleveland,utla,2021-11-08,96147
E06000014,York,utla,2021-11-08,145338
E06000050,Cheshire West and Chester,utla,2021-11-08,254385
E08000001,Bolton,utla,2021-11-08,185825
E08000016,Barnsley,utla,2021-11-08,167545
E08000031,Wolverhampton,utla,2021-11-08,159635
E08000032,Bradford,utla,2021-11-08,318450
E09000018,Hounslow,utla,2021-11-08,180979
E09000032,Wandsworth,utla,2021-11-08,224419
E09000033,Westminster,utla,2021-11-08,141126
E10000034,Worcestershire,utla,2021-11-08,432601
S12000013,Na h-Eileanan Siar,utla,2021-11-08,20245
S12000029,South Lanarkshire,utla,2021-11-08,239099
S12000045,East Dunbartonshire,utla,2021-11-08,84572
E06000003,Redcar and Cleveland,utla,2021-11-07,96112
E06000014,York,utla,2021-11-07,145303
E06000050,Cheshire West and Chester,utla,2021-11-07,254295
E08000001,Bolton,utla,2021-11-07,185716
E08000016,Barnsley,utla,2021-11-07,167528
E08000031,Wolverhampton,utla,2021-11-07,159560
E08000032,Bradford,utla,2021-11-07,318252
E09000018,Hounslow,utla,2021-11-07,180819
E09000032,Wandsworth,utla,2021-11-07,224317
E09000033,Westminster,utla,2021-11-07,140976
E10000034,Worcestershire,utla,2021-11-07,432465
S12000013,Na h-Eileanan Siar,utla,2021-11-07,20242
S12000029,South Lanarkshire,utla,2021-11-07,239088
S12000045,East Dunbartonshire,utla,2021-11-07,84527
E06000003,Redcar and Cleveland,utla,2021-11-06,96089
E06000014,York,utla,2021-11-06,145218
E06000050,Cheshire West and Chester,utla,2021-11-06,254277
E08000001,Bolton,utla,2021-11-06,185611
E08000016,Barnsley,utla,2021-11-06,167469
E08000031,Wolverhampton,utla,2021-11-06,159518
E08000032,Bradford,utla,2021-11-06,318155
E09000018,Hounslow,utla,2021-11-06,180748
E09000032,Wandsworth,utla,2021-11-06,224267
E09000033,Westminster,utla,2021-11-06,140942
E10000034,Worcestershire,utla,2021-11-06,432380
S12000013,Na h-Eileanan Siar,utla,2021-11-06,20242
S12000029,South Lanarkshire,utla,2021-11-06,239078
S12000045,East Dunbartonshire,utla,2021-11-06,84509
E06000003,Redcar and Cleveland,utla,2021-11-05,96050
E06000014,York,utla,2021-11-05,145165
E06000050,Cheshire West and Chester,utla,2021-11-05,254146
E08000001,Bolton,utla,2021-11-05,185473
E08000016,Barnsley,utla,2021-11-05,167392
E08000031,Wolverhampton,utla,2021-11-05,159408
E08000032,Bradford,utla,2021-11-05,317806
E09000018,Hounslow,utla,2021-11-05,180485
E09000032,Wandsworth,utla,2021-11-05,224091
E09000033,Westminster,utla,2021-11-05,140852
E10000034,Worcestershire,utla,2021-11-05,432199
S12000013,Na h-Eileanan Siar,utla,2021-11-05,20238
S12000029,South Lanarkshire,utla,2021-11-05,239055
S12000045,East Dunbartonshire,utla,2021-11-05,84498
E06000003,Redcar and Cleveland,utla,2021-11-04,95999
E06000014,York,utla,2021-11-04,145112
E06000050,Cheshire West and Chester,utla,2021-11-04,254038
E08000001,Bolton,utla,2021-11-04,185359
E08000016,Barnsley,utla,2021-11-04,167345
E08000031,Wolverhampton,utla,2021-11-04,159340
E08000032,Bradford,utla,2021-11-04,317652
E09000018,Hounslow,utla,2021-11-04,180357
E09000032,Wandsworth,utla,2021-11-04,223956
E09000033,Westminster,utla,2021-11-04,140643
E10000034,Worcestershire,utla,2021-11-04,432097
S12000013,Na h-Eileanan Siar,utla,2021-11-04,20216
S12000029,South Lanarkshire,utla,2021-11-04,239027
S12000045,East Dunbartonshire,utla,2021-11-04,84441
E06000003,Redcar and Cleveland,utla,2021-11-03,95957
E06000014,York,utla,2021-11-03,145039
E06000050,Cheshire West and Chester,utla,2021-11-03,253918
E08000001,Bolton,utla,2021-11-03,185318
E08000016,Barnsley,utla,2021-11-03,167285
E08000031,Wolverhampton,utla,2021-11-03,159271
E08000032,Bradford,utla,2021-11-03,317459
E09000018,Hounslow,utla,2021-11-03,180250
E09000032,Wandsworth,utla,2021-11-03,223855
E09000033,Westminster,utla,2021-11-03,140541
E10000034,Worcestershire,utla,2021-11-03,431986
S12000013,Na h-Eileanan Siar,utla,2021-11-03,20216
S12000029,South Lanarkshire,utla,2021-11-03,239009
S12000045,East Dunbartonshire,utla,2021-11-03,84437
E06000003,Redcar and Cleveland,utla,2021-11-02,95933
E06000014,York,utla,2021-11-02,144986
E06000050,Cheshire West and Chester,utla,2021-11-02,253768
E08000001,Bolton,utla,2021-11-02,185190
E08000016,Barnsley,utla,2021-11-02,167222
E08000031,Wolverhampton,utla,2021-11-02,159135
E08000032,Bradford,utla,2021-11-02,317225
E09000018,Hounslow,utla,2021-11-02,180129
E09000032,Wandsworth,utla,2021-11-02,223709
E09000033,Westminster,utla,2021-11-02,140373
E10000034,Worcestershire,utla,2021-11-02,431851
S12000013,Na h-Eileanan Siar,utla,2021-11-02,20213
S12000029,South Lanarkshire,utla,2021-11-02,239003
S12000045,East Dunbartonshire,utla,2021-11-02,84422
E06000003,Redcar and Cleveland,utla,2021-11-01,95898
E06000014,York,utla,2021-11-01,144944
E06000050,Cheshire West and Chester,utla,2021-11-01,253682
E08000001,Bolton,utla,2021-11-01,185160
E08000016,Barnsley,utla,2021-11-01,167199
E08000031,Wolverhampton,utla,2021-11-01,159060
E08000032,Bradford,utla,2021-11-01,316947
E09000018,Hounslow,utla,2021-11-01,180016
E09000032,Wandsworth,utla,2021-11-01,223597
E09000033,Westminster,utla,2021-11-01,140243
E10000034,Worcestershire,utla,2021-11-01,431732
S12000013,Na h-Eileanan Siar,utla,2021-11-01,20212
S12000029,South Lanarkshire,utla,2021-11-01,238822
S12000045,East Dunbartonshire,utla,2021-11-01,84406
E06000003,Redcar and Cleveland,utla,2021-10-31,95859
E06000014,York,utla,2021-10-31,144897
E06000050,Cheshire West and Chester,utla,2021-10-31,253584
E08000001,Bolton,utla,2021-10-31,185065
E08000016,Barnsley,utla,2021-10-31,167188
E08000031,Wolverhampton,utla,2021-10-31,158970
E08000032,Bradford,utla,2021-10-31,316769
E09000018,Hounslow,utla,2021-10-31,179876
E09000032,Wandsworth,utla,2021-10-31,223482
E09000033,Westminster,utla,2021-10-31,140116
E10000034,Worcestershire,utla,2021-10-31,431624
S12000013,Na h-Eileanan Siar,utla,2021-10-31,20211
S12000029,South Lanarkshire,utla,2021-10-31,238633
S12000045,East Dunbartonshire,utla,2021-10-31,84372
E06000003,Redcar and Cleveland,utla,2021-10-30,95828
E06000014,York,utla,2021-10-30,144798
E06000050,Cheshire West and Chester,utla,2021-10-30,253576
E08000001,Bolton,utla,2021-10-30,185014
E08000016,Barnsley,utla,2021-10-30,167115
E08000031,Wolverhampton,utla,2021-10-30,158938
E08000032,Bradford,utla,2021-10-30,316634
E09000018,Hounslow,utla,2021-10-30,179824
E09000032,Wandsworth,utla,2021-10-30,223432
E09000033,Westminster,utla,2021-10-30,140096
E10000034,Worcestershire,utla,2021-10-30,431540
S12000013,Na h-Eileanan Siar,utla,2021-10-30,20210
S12000029,South Lanarkshire,utla,2021-10-30,238544
S12000045,East Dunbartonshire,utla,2021-10-30,84355
E06000003,Redcar and Cleveland,utla,2021-10-29,95773
E06000014,York,utla,2021-10-29,144753
E06000050,Cheshire West and Chester,utla,2021-10-29,253429
E08000001,Bolton,utla,2021-10-29,184868
E08000016,Barnsley,utla,2021-10-29,167039
E08000031,Wolverhampton,utla,2021-10-29,158790
E08000032,Bradford,utla,2021-10-29,316338
E09000018,Hounslow,utla,2021-10-29,179634
E09000032,Wandsworth,utla,2021-10-29,223285
E09000033,Westminster,utla,2021-10-29,139992
E10000034,Worcestershire,utla,2021-10-29,431391
S12000013,Na h-Eileanan Siar,utla,2021-10-29,20207
S12000029,South Lanarkshire,utla,2021-10-29,238412
S12000045,East Dunbartonshire,utla,2021-10-29,84340
E06000003,Redcar and Cleveland,utla,2021-10-28,95746
E06000014,York,utla,2021-10-28,144713
E06000050,Cheshire West and Chester,utla,2021-10-28,253272
E08000001,Bolton,utla,2021-10-28,184754
E08000016,Barnsley,utla,2021-10-28,166990
E08000031,Wolverhampton,utla,2021-10-28,158737
E08000032,Bradford,utla,2021-10-28,316194
E09000018,Hounslow,utla,2021-10-28,179485
E09000032,Wandsworth,utla,2021-10-28,223161
E09000033,Westminster,utla,2021-10-28,139829
E10000034,Worcestershire,utla,2021-10-28,431239
S12000013,Na h-Eileanan Siar,utla,2021-10-28,20203
S12000029,South Lanarkshire,utla,2021-10-28,238395
S12000045,East Dunbartonshire,utla,2021-10-28,84292
E06000003,Redcar and Cleveland,utla,2021-10-27,95676
E06000014,York,utla,2021-10-27,144651
E06000050,Cheshire West and Chester,utla,2021-10-27,253151
E08000001,Bolton,utla,2021-10-27,184655
E08000016,Barnsley,utla,2021-10-27,166889
E08000031,Wolverhampton,utla,2021-10-27,158665
E08000032,Bradford,utla,2021-10-27,315987
E09000018,Hounslow,utla,2021-10-27,179343
E09000032,Wandsworth,utla,2021-10-27,223040
E09000033,Westminster,utla,2021-10-27,139734
E10000034,Worcestershire,utla,2021-10-27,431068
S12000013,Na h-Eileanan Siar,utla,2021-10-27,20191
S12000029,South Lanarkshire,utla,2021-10-27,238365
S12000045,East Dunbartonshire,utla,2021-10-27,84265
E06000003,Redcar and Cleveland,utla,2021-10-26,95649
E06000014,York,utla,2021-10-26,144593
E06000050,Cheshire West and Chester,utla,2021-10-26,253031
E08000001,Bolton,utla,2021-10-26,184502
E08000016,Barnsley,utla,2021-10-26,166816
E08000031,Wolverhampton,utla,2021-10-26,158567
E08000032,Bradford,utla,2021-10-26,315843
E09000018,Hounslow,utla,2021-10-26,179192
E09000032,Wandsworth,utla,2021-10-26,222889
E09000033,Westminster,utla,2021-10-26,139559
E10000034,Worcestershire,utla,2021-10-26,430928
S12000013,Na h-Eileanan Siar,utla,2021-10-26,20185
S12000029,South Lanarkshire,utla,2021-10-26,238332
S12000045,East Dunbartonshire,utla,2021-10-26,84231
E06000003,Redcar and Cleveland,utla,2021-10-25,95615
E06000014,York,utla,2021-10-25,144540
E06000050,Cheshire West and Chester,utla,2021-10-25,252844
E08000001,Bolton,utla,2021-10-25,184470
E08000016,Barnsley,utla,2021-10-25,166786
E08000031,Wolverhampton,utla,2021-10-25,158488
E08000032,Bradford,utla,2021-10-25,315599
E09000018,Hounslow,utla,2021-10-25,179056
E09000032,Wandsworth,utla,2021-10-25,222768
E09000033,Westminster,utla,2021-10-25,139451
E10000034,Worcestershire,utla,2021-10-25,430722
S12000013,Na h-Eileanan Siar,utla,2021-10-25,20183
S12000029,South Lanarkshire,utla,2021-10-25,238286
S12000045,East Dunbartonshire,utla,2021-10-25,84191
E06000003,Redcar and Cleveland,utla,2021-10-24,95598
E06000014,York,utla,2021-10-24,144495
E06000050,Cheshire West and Chester,utla,2021-10-24,252775
E08000001,Bolton,utla,2021-10-24,184363
E08000016,Barnsley,utla,2021-10-24,166767
E08000031,Wolverhampton,utla,2021-10-24,158385
E08000032,Bradford,utla,2021-10-24,315358
E09000018,Hounslow,utla,2021-10-24,178910
E09000032,Wandsworth,utla,2021-10-24,222625
E09000033,Westminster,utla,2021-10-24,139295
E10000034,Worcestershire,utla,2021-10-24,430542
S12000013,Na h-Eileanan Siar,utla,2021-10-24,20182
S12000029,South Lanarkshire,utla,2021-10-24,238256
S12000045,East Dunbartonshire,utla,2021-10-24,84135
E06000003,Redcar and Cleveland,utla,2021-10-23,95569
E06000014,York,utla,2021-10-23,144453
E06000050,Cheshire West and Chester,utla,2021-10-23,252764
E08000001,Bolton,utla,2021-10-23,184307
E08000016,Barnsley,utla,2021-10-23,166690
E08000031,Wolverhampton,utla,2021-10-23,158318
E08000032,Bradford,utla,2021-10-23,315244
E09000018,Hounslow,utla,2021-10-23,178857
E09000032,Wandsworth,utla,2021-10-23,222566
E09000033,Westminster,utla,2021-10-23,139259
E10000034,Worcestershire,utla,2021-10-23,430486
S12000013,Na h-Eileanan Siar,utla,2021-10-23,20182
S12000029,South Lanarkshire,utla,2021-10-23,237709
S12000045,East Dunbartonshire,utla,2021-10-23,84100
E06000003,Redcar and Cleveland,utla,2021-10-22,95508
E06000014,York,utla,2021-10-22,144394
E06000050,Cheshire West and Chester,utla,2021-10-22,252602
E08000001,Bolton,utla,2021-10-22,184127
E08000016,Barnsley,utla,2021-10-22,166585
E08000031,Wolverhampton,utla,2021-10-22,158164
E08000032,Bradford,utla,2021-10-22,314868
E09000018,Hounslow,utla,2021-10-22,178608
E09000032,Wandsworth,utla,2021-10-22,222383
E09000033,Westminster,utla,2021-10-22,139145
E10000034,Worcestershire,utla,2021-10-22,430312
S12000013,Na h-Eileanan Siar,utla,2021-10-22,20178
S12000029,South Lanarkshire,utla,2021-10-22,237626
S12000045,East Dunbartonshire,utla,2021-10-22,84081
E06000003,Redcar and Cleveland,utla,2021-10-21,95464
E06000014,York,utla,2021-10-21,144297
E06000050,Cheshire West and Chester,utla,2021-10-21,252470
E08000001,Bolton,utla,2021-10-21,184019
E08000016,Barnsley,utla,2021-10-21,166536
E08000031,Wolverhampton,utla,2021-10-21,158035
E08000032,Bradford,utla,2021-10-21,314656
E09000018,Hounslow,utla,2021-10-21,178424
E09000032,Wandsworth,utla,2021-10-21,222247
E09000033,Westminster,utla,2021-10-21,138945
